City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
375,kirando,0,TZ,1528746543,100,-7.37,30.62,71.18,3.36
376,xinqing,12,CN,1528746543,92,48.28,129.53,52.46,2.68
377,aitape,88,PG,1528746543,100,-3.15,142.36,80.36,4.59
378,altamira,20,BR,1528743600,55,-3.2,-52.21,89.6,4.7
379,aguilas,8,ES,1528746544,84,37.41,-1.58,67.13,4.7
380,xichang,92,CN,1528746544,100,27.88,102.25,58.04,1.79
381,manaure,75,CO,1528743600,46,11.78,-72.45,93.2,11.41
382,krasnogorskoye,0,RU,1528746545,92,57.7,52.5,41.93,4.47
383,axim,88,GH,1528746545,100,4.87,-2.24,77.39,5.82
384,roebourne,0,AU,1528746404,66,-20.77,117.15,56.24,4.59
385,kiunga,56,PG,1528746546,97,-6.12,141.3,72.98,1.57
386,hamilton,75,BM,1528744560,78,32.3,-64.78,77.0,25.28
387,fairbanks,90,US,1528745160,87,64.84,-147.72,44.6,4.7
388,batemans bay,20,AU,1528746373,100,-35.71,150.18,43.73,4.14
389,iquitos,75,PE,1528743600,94,-3.75,-73.25,75.2,3.36
390,vila do maio,75,CV,1528743600,69,15.13,-23.22,75.2,19.46
391,senanga,0,ZM,1528746547,44,-16.1,23.3,54.89,9.51
392,mersing,88,MY,1528746548,96,2.43,103.84,79.46,8.16
393,atambua,48,ID,1528746341,100,-9.11,124.89,72.8,8.72
394,goderich,0,CA,1528746548,41,43.74,-81.71,72.71,11.18
395,mackay,90,CA,1528743600,46,53.65,-115.58,57.2,25.28
396,koson,0,UZ,1528743600,26,39.04,65.59,71.6,2.24
397,naliya,24,IN,1528746549,83,23.26,68.83,83.15,16.67
398,fort-shevchenko,0,KZ,1528746549,94,44.51,50.26,63.26,12.19
399,tambacounda,0,SN,1528746550,43,13.77,-13.67,91.61,5.93
400,araouane,92,ML,1528746550,19,18.9,-3.53,96.74,3.36
401,pakxe,88,LA,1528746550,99,15.12,105.78,73.16,3.47
402,mayumba,0,GA,1528746400,98,-3.44,10.65,73.25,3.13
403,maragogi,88,BR,1528746371,93,-9.01,-35.22,75.68,8.5
404,kabwe,0,ZM,1528746551,46,-14.44,28.44,59.48,12.08
405,sokolovskoye,8,RU,1528746551,36,45.26,40.66,66.68,10.85
406,vostok,36,RU,1528746350,79,46.45,135.83,45.53,2.57
407,bose,40,IT,1528744800,94,45.46,8.01,73.4,6.93
408,pitkyaranta,88,RU,1528746552,57,61.57,31.48,61.91,9.28
409,zabid,88,YE,1528746552,37,14.2,44.5,65.33,0.22
410,snezhnogorsk,75,RU,1528743600,79,69.19,33.23,33.8,11.18
411,payakumbuh,80,ID,1528746553,74,-0.23,100.63,74.96,2.24
412,roma,0,IT,1528744800,60,41.89,12.48,73.4,2.24
413,santa rosa,92,AR,1528746555,87,-36.62,-64.29,46.79,14.2
414,harper,40,US,1528744500,43,30.3,-99.24,93.2,13.87
415,batticaloa,44,LK,1528746555,95,7.71,81.69,83.51,11.63
416,mehamn,75,NO,1528743000,74,71.03,27.85,39.2,10.29
417,tyrma,56,RU,1528746556,99,50.04,132.17,52.37,3.24
418,ustrzyki dolne,0,UA,1528746556,88,49.43,22.59,64.61,3.8
419,acapulco,90,MX,1528742940,74,16.86,-99.88,82.4,6.93
420,kamaishi,100,JP,1528746557,95,39.28,141.86,59.75,8.28
421,vardo,90,US,1528744500,77,39.62,-77.74,68.0,10.29
422,henties bay,0,NA,1528746557,57,-22.12,14.28,68.39,12.97
423,dubbo,90,AU,1528743600,87,-32.25,148.6,48.2,9.17
424,petropavlovsk-kamchatskiy,90,RU,1528743600,100,53.05,158.65,42.8,4.47
425,pine castle,75,US,1528743360,55,28.47,-81.37,91.4,5.82
426,bam,0,IR,1528746558,21,29.11,58.36,71.36,3.24
427,portland,20,US,1528744260,59,45.52,-122.67,62.6,6.93
428,sabha,36,LY,1528746559,14,27.03,14.43,87.74,7.72
429,imbituba,75,BR,1528743600,78,-28.24,-48.67,73.4,9.17
430,dongsheng,92,CN,1528746559,74,29.72,112.52,72.62,7.16
431,north bend,20,US,1528743360,72,43.41,-124.22,64.4,5.82
432,neuquen,75,AR,1528743600,81,-38.95,-68.06,42.8,6.93
433,porto seguro,90,BR,1528743600,100,-16.44,-39.06,71.6,3.36
434,matamoros,1,US,1528743180,50,25.87,-97.51,95.0,25.28
435,afsin,0,TR,1528746561,86,38.25,36.91,49.58,2.68
436,miami beach,1,US,1528744500,52,45.45,-84.56,80.6,10.29
437,orai,0,IN,1528746561,62,25.99,79.45,86.39,8.39
438,kota kinabalu,75,MY,1528745400,73,5.98,116.07,77.0,6.93
439,soligalich,56,RU,1528746562,72,59.08,42.29,49.13,8.5
440,hay river,90,CA,1528745700,100,60.82,-115.79,46.4,4.7
441,elk plain,75,US,1528744500,55,47.04,-122.37,60.8,3.13
442,caravelas,56,BR,1528746563,99,-17.73,-39.27,76.85,10.29
443,lichinga,0,MZ,1528746563,92,-13.3,35.25,51.47,3.36
444,balkanabat,44,TM,1528746563,47,39.51,54.36,66.41,2.35
445,yazd,76,IR,1528743600,11,31.89,54.36,89.6,9.17
446,bilma,0,NE,1528746419,13,18.69,12.92,77.57,4.59
447,ostrovnoy,92,RU,1528746333,100,68.05,39.51,36.71,12.41
448,klaksvik,88,FO,1528744800,76,62.23,-6.59,48.2,11.41
449,ejigbo,8,NG,1528746564,87,7.9,4.32,76.58,8.5
450,sao gabriel da cachoeira,40,BR,1528743600,59,-0.13,-67.09,89.6,2.24
451,mamallapuram,40,IN,1528745400,55,12.63,80.17,89.6,9.17
452,usinsk,76,RU,1528746565,80,66.0,57.56,37.61,4.59
453,hasaki,75,JP,1528743600,100,35.73,140.83,64.4,3.36
454,san juan,90,PR,1528745580,74,18.47,-66.12,89.6,16.11
455,zhigansk,56,RU,1528746425,50,66.77,123.37,62.36,7.38
456,auki,12,NG,1528746298,70,12.18,6.51,78.65,5.03
457,borogontsy,56,RU,1528746568,36,62.67,131.17,56.78,4.47
458,muncar,92,ID,1528746568,93,-8.43,114.34,78.02,6.38
459,prince rupert,90,CA,1528744680,93,54.32,-130.32,50.0,4.7
460,puerto lumbreras,12,ES,1528746569,59,37.56,-1.81,63.62,2.8
461,skjervoy,75,NO,1528743000,75,70.03,20.97,42.8,3.36
462,sitka,0,US,1528746370,45,37.17,-99.65,95.03,6.04
463,margate,75,AU,1528743600,86,-43.03,147.26,41.0,8.05
464,yeniseysk,68,RU,1528746570,95,58.45,92.17,56.24,2.35
465,filadelfia,0,PY,1528746570,39,-22.35,-60.04,90.62,18.57
466,cervo,20,BR,1528743600,68,-22.19,-46.24,71.6,5.82
467,salinas,1,US,1528745700,33,36.67,-121.66,77.0,5.82
468,bandarbeyla,0,SO,1528746327,81,9.49,50.81,79.28,28.97
469,zalantun,92,CN,1528746572,97,48.0,122.72,58.94,4.92
470,veinticinco de mayo,36,AR,1528746572,75,-27.38,-54.75,72.71,12.41
471,kawalu,76,ID,1528746572,100,-7.38,108.21,67.13,1.68
472,zverinogolovskoye,8,RU,1528746412,77,54.46,64.85,50.57,4.92
473,hervey bay,0,AU,1528746573,100,-25.3,152.85,62.9,4.25
474,komsomolskiy,80,RU,1528746408,97,67.55,63.78,31.94,5.7
475,moosomin,0,CA,1528746574,81,50.14,-101.67,62.72,15.21
476,banyo,68,CM,1528746574,99,6.75,11.81,64.7,2.35
477,tiznit,0,MA,1528746574,85,29.7,-9.73,64.16,6.6
478,comodoro rivadavia,20,AR,1528743600,100,-45.87,-67.48,44.6,3.36
479,bathsheba,40,BB,1528743600,66,13.22,-59.52,86.0,24.16
480,kaitangata,44,NZ,1528746393,84,-46.28,169.85,41.48,14.99
481,behshahr,75,IR,1528743600,88,36.69,53.54,71.6,4.7
482,sibolga,24,ID,1528746575,100,1.74,98.78,68.66,1.79
483,ukiah,1,US,1528743360,36,39.15,-123.21,75.2,5.82
484,maniitsoq,0,GL,1528746576,81,65.42,-52.9,41.03,4.7
485,broken hill,0,AU,1528746294,88,-31.97,141.45,46.52,11.63
486,baoding,0,CN,1528746576,89,38.86,115.49,59.21,3.69
487,nata,75,CY,1528745400,88,34.78,32.57,75.2,9.17
488,tres arroyos,92,AR,1528746577,81,-38.38,-60.28,51.47,13.2
489,olga,1,US,1528743480,39,34.11,-118.17,89.6,9.17
490,chimoio,75,MZ,1528743600,88,-19.11,33.48,62.6,6.93
491,san patricio,0,PY,1528746380,51,-26.98,-56.83,81.17,7.16
492,valkeakoski,75,FI,1528744800,93,61.26,24.03,60.8,3.36
493,fraserburgh,75,GB,1528744800,81,57.69,-2.02,53.6,3.36
494,kholmogory,40,RU,1528743600,57,64.23,41.65,50.0,11.18
495,camacha,75,PT,1528745400,77,33.08,-16.33,68.0,12.75
496,beringovskiy,0,RU,1528746579,92,63.05,179.32,41.03,1.01
497,kroya,12,ID,1528746580,79,-6.5,108.06,74.96,3.36
498,jennings,75,US,1528744500,59,30.22,-92.66,91.4,8.05
499,port shepstone,0,ZA,1528746581,91,-30.74,30.45,65.6,14.99
500,bridlington,75,GB,1528744800,87,54.08,-0.19,64.4,11.41
501,lincoln,75,GB,1528745100,82,53.23,-0.54,68.0,6.93
502,anori,0,BR,1528746582,38,-3.74,-61.66,93.32,6.6
503,rocha,88,UY,1528746426,98,-34.48,-54.34,57.05,11.18
504,cajuru,68,BR,1528746583,60,-21.27,-47.3,74.33,4.59
505,goure,0,NE,1528746583,42,13.98,10.27,85.76,10.07
506,esna,48,RO,1528746583,58,45.2,27.57,73.61,10.18
507,mocuba,0,MZ,1528746583,84,-16.84,36.99,63.71,3.8
508,vytegra,12,RU,1528746584,67,61.01,36.45,58.49,14.65
509,cayenne,20,GF,1528743600,74,4.94,-52.33,84.2,12.75
510,stolin,80,BY,1528746584,84,51.89,26.85,67.31,8.39
511,pudozh,36,RU,1528746585,71,61.81,36.54,58.04,14.76
512,puerto escondido,75,MX,1528742460,74,15.86,-97.07,84.2,5.82
513,kuching,75,MY,1528745400,94,1.56,110.34,78.8,3.36
514,kalianget,12,ID,1528746586,100,-7.74,113.68,72.26,6.15
515,coihaique,0,CL,1528743600,81,-45.58,-72.07,39.2,1.9
516,doaba,0,PK,1528746586,71,33.42,70.74,60.56,3.13
517,guarapari,44,BR,1528746586,94,-20.67,-40.5,74.33,15.66
518,brazzaville,0,CD,1528743600,69,-4.27,15.27,80.6,2.24
519,kenora,90,CA,1528744500,68,49.76,-94.48,68.0,10.29
520,chernyshevskiy,44,RU,1528746587,54,63.01,112.47,56.69,3.69
521,iquique,20,CL,1528743600,68,-20.22,-70.14,66.2,20.8
522,villa guerrero,68,MX,1528746588,63,21.98,-103.59,77.93,1.34
523,killin,20,US,1528743180,52,33.61,-91.74,91.4,9.17
524,san marcos,40,GT,1528743600,58,14.97,-91.79,91.4,4.7
525,ishigaki,64,JP,1528746589,100,24.34,124.16,81.08,16.44
526,sechura,0,PE,1528746339,76,-5.56,-80.82,73.61,13.09
527,canguaretama,20,BR,1528743600,58,-6.38,-35.14,84.2,11.41
528,saint anthony,75,US,1528743360,27,43.97,-111.68,64.4,23.04
529,dunedin,88,NZ,1528746153,96,-45.87,170.5,40.13,8.39
530,priiskovyy,0,RU,1528746590,85,51.93,116.63,51.2,2.8
531,falmouth,20,GB,1528744800,77,50.16,-5.07,64.4,17.22
532,dzhebariki-khaya,88,RU,1528746376,42,62.22,135.8,54.8,5.59
533,vestmannaeyjar,80,IS,1528746326,94,63.44,-20.27,47.69,8.16
534,ambunti,92,PG,1528746591,100,-4.22,142.82,72.44,2.46
535,nara,75,JP,1528743600,100,34.68,135.8,68.0,4.7
536,emba,75,CY,1528745400,88,34.81,32.42,75.2,9.17
537,san jose,92,PH,1528746569,100,15.79,120.99,74.33,2.91
538,qaqortoq,75,GL,1528743000,26,60.72,-46.03,55.4,24.16
539,aldan,92,RU,1528746594,79,58.61,125.39,44.63,5.37
540,marawi,0,PH,1528746354,96,8.0,124.29,64.43,1.01
541,nonantola,40,IT,1528744800,73,44.68,11.04,78.8,2.24
542,tezu,92,IN,1528746413,82,27.93,96.16,68.48,1.57
543,phan thiet,56,VN,1528746595,100,10.93,108.1,79.46,7.16
544,trofors,75,NO,1528744800,70,65.54,13.39,46.4,5.82
545,turukhansk,56,RU,1528746595,92,65.8,87.96,57.59,9.17
546,aketi,0,CD,1528746595,82,2.74,23.78,77.21,2.68
547,katiola,24,CI,1528746596,82,8.14,-5.1,78.02,6.82
548,maldonado,90,UY,1528743600,93,-34.91,-54.96,57.2,11.41
549,sinnamary,92,GF,1528746596,100,5.38,-52.96,78.2,8.05
550,brae,88,GB,1528744800,66,60.4,-1.35,53.6,11.41
551,berlevag,75,NO,1528743000,74,70.86,29.09,37.4,10.29
552,illela,8,NG,1528746597,69,12.25,4.3,82.43,4.03
553,mondlo,32,ZA,1528746598,91,-27.96,30.72,43.28,2.91
554,hinton,56,CA,1528746598,36,53.4,-117.57,51.29,9.84
555,ginda,12,IN,1528746598,100,30.69,78.49,55.43,2.35
556,coquimbo,20,CL,1528743600,58,-29.95,-71.34,57.2,6.93
557,kirensk,56,RU,1528746599,82,57.78,108.12,56.33,3.91
558,hailar,32,CN,1528746600,93,49.2,119.7,55.43,11.63
559,victor harbor,75,AU,1528745760,76,-35.55,138.62,57.2,23.04
560,ouadda,0,CF,1528746600,88,8.07,22.4,74.24,4.14
561,guerrero negro,0,MX,1528746600,50,27.97,-114.04,78.02,12.97
562,ust-tsilma,44,RU,1528746601,83,65.44,52.15,34.64,2.35
563,honningsvag,75,NO,1528743000,100,70.98,25.97,39.2,14.99
564,nieuw amsterdam,40,SR,1528743600,70,5.88,-55.08,86.0,13.87
565,pemalang,24,ID,1528746602,100,-6.89,109.38,81.62,10.4
566,peniche,20,PT,1528745400,72,39.36,-9.38,64.4,9.17
567,bowen,0,AU,1528743600,93,-20.01,148.25,53.6,4.7
568,jasper,12,US,1528745700,55,33.83,-87.28,89.6,4.25
569,dong hoi,64,VN,1528746603,87,17.48,106.6,84.23,26.96
570,clarence town,90,AU,1528745400,100,-32.59,151.78,46.4,8.05
571,kijang,75,KR,1528743600,72,35.24,129.21,62.6,9.17
572,innisfail,90,CA,1528743600,41,52.02,-113.95,57.2,20.8
573,luanda,0,AO,1528746604,98,-8.83,13.24,72.53,6.15
574,kahului,20,US,1528744440,61,20.89,-156.47,80.6,19.46
